entity,ean,description,gtin,width,height,length,net_weight,gross_weight,created_at,updated_at,release_date,price,avg_price,max_price,min_price,gtins[0].gtin,gtins[0].commercial_unit.type_packaging,gtins[0].commercial_unit.quantity_packaging,gtins[0].commercial_unit.ballast,gtins[0].commercial_unit.layer,origin,barcode_image,api_status,thumbnail,brand.name,brand.picture,ncm.code,ncm.description,ncm.full_description,ncm.ex,gtins[1].gtin,gtins[1].commercial_unit.type_packaging,gtins[1].commercial_unit.quantity_packaging,gtins[1].commercial_unit.ballast,gtins[1].commercial_unit.layer,category.id,category.description,category.parent_id,cest.id,cest.code,cest.description,cest.parent_id,gtins[2].gtin,gtins[2].commercial_unit.type_packaging,gtins[2].commercial_unit.quantity_packaging,gtins[2].commercial_unit.ballast,gtins[2].commercial_unit.layer
Guarda-roupa,7899585149920,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899606916876,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899630673769,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899630674773,ROUPEIRO 2PTS DESLIZ SERENO,7899630674773,,,,,,2025-09-07T05:58:57.000-03:00,2025-09-07T05:58:58.000-03:00,,,,0,0,7899630674773,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C8FE69C9F54C0E5016C36B36428BB6DB.png,,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899630679648,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899767318144,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899800546244,ROUPEIRO 2P FLORESTA C ES 5915 CAP MEN OFFW THB,7899800546244,,,,,,2025-09-07T06:59:30.000-03:00,2025-09-07T06:59:31.000-03:00,,,,0,0,7899800546244,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/3D778DF2DFD1499A4A74AEB80599CC45.png,,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899885090823,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899885091646,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899885993742,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899940100412,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899940501158,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899955505875,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899959940177,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899959964289,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899959970495,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899959970624,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7899959995900,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288069559,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288072122,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288111173,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288152510,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288179340,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288192721,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288199423,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288257154,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288281166,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288290748,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288308740,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288326331,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288353276,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288394316,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288414069,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288431998,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288445735,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288461094,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7900288464330,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901019314726,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901019324596,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901019325265,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901034165549,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901034169998,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901034177535,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901034177887,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901064700369,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092206499,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092230272,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092243555,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092244903,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092245504,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092246440,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092248116,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092254377,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092255572,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092255831,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092259099,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092266578,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092266660,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092272098,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092272203,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7901092274528,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908090406906,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908241624838,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908308798472,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908352806727,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908395631539,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908485906950,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908509322438,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908542303227,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908548401835,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908567804242,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908631639510,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908631640530,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908631650553,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908631669852,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908631674535,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908631678540,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908631681717,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908673005007,GRPA LOPAS ALONZO 6PTS AMENDOA CLEAN OFF WHITE C ESP,7908673005007,,,,,,2025-09-07T14:41:42.000-03:00,2026-02-06T08:15:05.000-03:00,,,,0,0,7908673005007,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/E522572EC46D6B29B1752BCE61B46070.png,,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908687501731,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908687507634,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908687508068,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908687513130,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908790617534,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908791216088,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908801519369,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908821400814,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908821450673,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908858004061,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908858007307,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908898708905,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7908986100024,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909192283167,ROUPEIRO 2 32 6P AB 2G CV HERVAL,7909192283167,,,,,,2025-09-07T15:08:06.000-03:00,2025-09-07T15:08:07.000-03:00,,,,0,0,7909192283167,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/CB8456AD190A2F9CA4AE17CC370F937B.png,,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909875378142,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903198100,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903315132,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903453834,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903469736,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903487006,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903494981,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903531570,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903765722,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,7909903774397,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,8910029892161,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,9810028714107,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,9810028714251,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,9810028714664,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Guarda-roupa,9810028714855,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,6901101835499,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,6901101838032,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,6921081520758,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,6921081520796,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,6921081520802,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,6921081520819,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,6921081520826,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891129499263,L/S 10KG BRASTEMP BNQ10AB 127V BC,7891129499263,,,,,,2021-07-29T20:03:10.000-03:00,2023-03-15T01:28:25.000-03:00,,,,0,0,7891129499263,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/2D8FF5D4D839BE2756428D1827BB46D7.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891129554344,LAVA E SECA BRASTEMP BNC10AB 10KG BRANCO 110V,7891129554344,,,,,,2023-12-03T15:32:55.000-03:00,2023-12-03T15:32:57.000-03:00,,,,0,0,7891129554344,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/ED13B884D30600DFBAD9D81DAC99B70E.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891129607422,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891129607439,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891129607460,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891356087080,PLS11 LAVA E SECA 10KG PHILCO TRIBUTOS APROXIMADOS FED R 310 23 9 25 EST R 0 00 0 MUN R 0 00 0,7891356087080,,,,,,2023-07-22T15:08:44.000-03:00,2023-07-22T15:08:45.000-03:00,,,,0,0,7891356087080,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/7273861E81AD72DAC155EBD1BCD15A5D.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891356121197,LAVADORA E SEC PHILCO 11KG PLS11A BRANCA 220V,7891356121197,,,,,,2025-05-24T19:06:49.000-03:00,2025-05-24T19:06:50.000-03:00,,,,0,0,7891356121197,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/F6328E5D08A103813AD4D03691E7905C.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891356127069,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7891585063183,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7892132364722,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7896067299180,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7908198005162,LAVA SECA CINZA 13KG 127V MF200D130WB-GK-01 MIDEA,7908198005162,,,,,,2023-06-26T16:32:20.000-03:00,2026-02-22T20:02:06.000-03:00,,,,0,0,7908198005162,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/7558A159B066A46F0EDEB813230C4615.png,,,,,84502020,"Outras máquinas, de capacidade não superior a 18 kg","Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas de lavar roupa, mesmo com dispositivos de secagem - Máquinas de capacidade superior a 10kg, em peso de roupa seca - Outras máquinas, de capacidade não superior a 18 kg",,,,,,,,,,,,,,,,,,
Lava e Seca,7908198006176,LAVA SECA BRANCO 11KG 127V M01 MFM01D110WB-WKBR04 MIDEA,7908198006176,,,,,,2024-08-12T09:06:18.000-03:00,2024-08-12T09:06:19.000-03:00,,,,0,0,7908198006176,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/7558A159B066A46F0B566887B7E7C8FE.png,,,,,84502020,"Outras máquinas, de capacidade não superior a 18 kg","Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas de lavar roupa, mesmo com dispositivos de secagem - Máquinas de capacidade superior a 10kg, em peso de roupa seca - Outras máquinas, de capacidade não superior a 18 kg",,,,,,,,,,,,,,,,,,
Lava e Seca,7908198015956,LAVA SECA MIDEA 11KG 127V MF201D110WB-WK-01 MIDEA,7908198015956,,,,,,2025-08-31T05:29:25.000-03:00,2026-02-22T20:02:11.000-03:00,,,,0,0,7908198015956,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/7558A159B066A46FD77820FAECE21DBA.png,,,,,84502020,"Outras máquinas, de capacidade não superior a 18 kg","Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas de lavar roupa, mesmo com dispositivos de secagem - Máquinas de capacidade superior a 10kg, em peso de roupa seca - Outras máquinas, de capacidade não superior a 18 kg",,,,,,,,,,,,,,,,,,
Lava e Seca,7908198022602,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7908198023395,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7908198023777,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7908198023791,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7908198025191,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7908786404261,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7909569002506,L/S 11KG ELECTROLUX LSP11 110V BC,7909569002506,,,,,,2021-04-08T17:45:11.000-03:00,2026-03-01T20:04:13.000-03:00,,,,0,0,7909569002506,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/05054E9D00894799AB87016ED7B35AE5.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7909569485606,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7909569485620,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,7909569485637,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806084149435,L S 14KG LG SMART WK14BS6A 220V BLACK INOX,8806084149435,,,,,,2025-09-07T18:23:02.000-03:00,2025-09-07T18:23:03.000-03:00,,,,0,0,8806084149435,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/F212AEDB19A33D328DC67174FDE48E4B.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806084445490,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806084445674,LAVSEC SMART 14KG IX,8806084445674,,,,,,2025-09-07T18:10:40.000-03:00,2026-03-09T20:01:58.000-03:00,,,,0,0,8806084445674,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/8424377C00124F501348420F7EE3D532.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806084445698,LAVADORA+SECADORA LG CV5014WC4 AUT 14KG BR FL,8806084445698,,,,,,2025-09-07T18:33:04.000-03:00,2026-03-09T20:01:59.000-03:00,,,,0,0,8806084445698,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/8424377C00124F50A84AC3663ACBEC2D.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806084446077,LAVSEC SMART 12KG BCO,8806084446077,,,,,,2025-09-07T18:10:30.000-03:00,2026-03-09T20:02:07.000-03:00,,,,0,0,8806084446077,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/8424377C00124F50052EDB30FADA1725.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806084446084,"MAQUINA DE LAVAR ROUPAS TIPO LAVA E SECA,MODELO LG:CV3012MC5A,COM CAPACIDADE DE 12KG ROUPA SECA,220V,TITANIUM,COM SELO A",8806084446084,,,,,,2025-09-25T21:25:27.000-03:00,2025-09-25T21:25:28.000-03:00,,,,0,0,8806084446084,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/8424377C00124F50595291AC4E1CCB52.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806084446275,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806091131874,LAVA SECA LG CV5013W,8806091131874,,,,,,2023-05-07T14:09:14.000-03:00,2026-05-23T10:45:25.000-03:00,,,,0,0,8806091131874,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/65B858C16EB4C71432858A76CE9F8860.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806091131881,LAV 13KG LG VC4 WASH ONLY SMART FV5013WC4 110V B,8806091131881,,,,,,2023-05-07T12:44:16.000-03:00,2023-05-07T12:44:17.000-03:00,,,,0,0,8806091131881,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/65B858C16EB4C7140959BC1CC4A51C21.png,,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806091728302,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Lava e Seca,8806092567467,LAVADORA WW11J44 11KG BRANCA BRANCO 110V,8806092567467,,,,,,2023-05-07T12:42:17.000-03:00,2025-03-18T20:46:19.000-03:00,,,,0,0,8806092567467,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/6EBC31A81F0BB522831C414C2D55E5A9.png,,,,,84502090,Outras,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas de lavar roupa, mesmo com dispositivos de secagem - Máquinas de capacidade superior a 10kg, em peso de roupa seca - Outras",,,,,,,,,,,,,,,,,,
Lava e Seca,8806092939233,LAVADORA E SECADORA SAMSUNG 11KG WD11A4453BW BRANCA 220V,8806092939233,,,,,,2023-05-07T14:09:34.000-03:00,2026-03-31T20:06:18.000-03:00,,,,0,0,8806092939233,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/035678B95A14402BBC98358BD4EADBD9.png,,,,,84502090,Outras,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas de lavar roupa, mesmo com dispositivos de secagem - Máquinas de capacidade superior a 10kg, em peso de roupa seca - Outras",,,,,,,,,,,,,,,,,,
